location,Basel,Basel,Basel,Basel
lat,47.54694,47.54694,47.54694,47.54694
lon,7.56892,7.56892,7.56892,7.56892
asl,283.697,283.697,283.697,283.697
variable,Temperature,Relative Humidity,Wind Speed,Wind Direction
unit,°C,%,km/h,°
level,2 m elevation corrected,2 m,10 m,10 m
resolution,hourly,hourly,hourly,hourly
aggregation,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Relative Humidity [2 m],Basel Wind Speed [10 m],Basel Wind Direction [10 m]
20200714T1400,23.80053,46.0,10.799999,270.0
20200714T1500,23.97053,45.0,11.879999,270.0
20200714T1600,24.30053,43.0,11.525623,284.47028
20200714T1700,23.530529,45.0,11.885453,305.13422
20200714T1800,22.80053,47.0,10.805998,299.98163
20200714T1900,22.30053,50.0,10.163227,292.9321
20200714T2000,21.70053,53.0,8.089993,290.85446
20200714T2100,21.030529,57.0,6.130579,266.63354
20200714T2200,20.40053,59.0,8.4042845,279.8658
20200714T2300,18.190529,74.0,14.336861,331.50436
20200715T0000,16.47053,80.0,8.350138,352.5686
20200715T0100,16.14053,83.0,2.3051248,141.34018
20200715T0200,16.430529,81.0,3.6,180.0
20200715T0300,16.440529,82.0,2.2768397,108.434944
20200715T0400,16.280529,84.0,5.937272,104.03624
20200715T0500,16.21053,85.0,7.754637,111.80141
20200715T0600,16.670528,85.0,6.2145634,100.00798
20200715T0700,17.850529,79.0,5.771239,93.576324
20200715T0800,18.23053,78.0,2.52,360.0
20200715T0900,18.160528,78.0,0.71999997,360.0
20200715T1000,18.990528,76.0,1.484318,255.96376
20200715T1100,19.23053,73.0,6.489992,273.17984
20200715T1200,19.280529,70.0,7.9932976,262.23483
20200715T1300,18.14053,75.0,17.414476,277.125
20200715T1400,19.04053,67.0,15.379206,290.55603
20200715T1500,20.63053,60.0,11.874544,284.03625
20200715T1600,20.750528,57.0,13.217443,299.35776
20200715T1700,20.54053,58.0,14.205182,278.74615
20200715T1800,20.88053,58.0,10.948973,279.46234
20200715T1900,20.62053,59.0,9.114471,279.09027
20200715T2000,19.90053,63.0,8.12197,282.80426
20200715T2100,19.05053,68.0,7.5170207,286.69925
20200715T2200,18.260529,71.0,7.5942073,275.44034
20200715T2300,17.360529,75.0,9.826088,261.57303
20200716T0000,16.420528,81.0,10.703569,250.34618
20200716T0100,15.880529,87.0,10.041354,255.46555
20200716T0200,15.690529,90.0,5.1544156,257.90524
20200716T0300,15.670529,92.0,0.8049845,206.56505
20200716T0400,15.770529,91.0,2.6208394,195.9454
20200716T0500,15.880529,91.0,5.0142193,248.9625
20200716T0600,16.170528,88.0,10.853866,275.7106
20200716T0700,16.610529,85.0,14.113653,275.85602
20200716T0800,17.110529,84.0,14.154915,277.30576
20200716T0900,17.56053,78.0,15.463244,282.09476
20200716T1000,18.340528,73.0,14.830076,275.5722
20200716T1100,18.55053,67.0,14.05845,272.93567
20200716T1200,20.340528,62.0,15.629972,277.94348
20200716T1300,17.940529,73.0,18.35647,281.30994
20200716T1400,18.38053,71.0,18.175545,277.9696
20200716T1500,20.360529,63.0,21.129883,283.7995
20200716T1600,20.250528,61.0,21.915693,284.26453
20200716T1700,20.14053,62.0,20.150354,288.75867
20200716T1800,19.87053,64.0,18.388212,293.0513
20200716T1900,18.87053,69.0,18.214718,288.43497
20200716T2000,17.97053,75.0,17.114204,284.62088
20200716T2100,17.21053,77.0,15.683776,279.24612
20200716T2200,16.740528,81.0,14.154915,277.30576
20200716T2300,16.30053,85.0,11.440979,294.14554
20200717T0000,16.030529,86.0,8.891344,291.37064
20200717T0100,15.730529,88.0,7.5685663,295.3462
20200717T0200,15.480529,90.0,5.6920996,288.43497
20200717T0300,15.290529,91.0,5.0142193,291.0375
20200717T0400,15.110529,92.0,4.39436,304.99203
20200717T0500,14.990529,91.0,3.563818,315.0
20200717T0600,15.100529,89.0,1.8,323.13013
20200717T0700,15.450529,87.0,2.6208394,344.0546
20200717T0800,15.920529,84.0,3.9763298,354.8056
20200717T0900,16.20053,81.0,4.73506,351.25385
20200717T1000,16.670528,78.0,4.379589,350.5377
20200717T1100,17.250528,74.0,4.6938252,355.60132
20200717T1200,17.87053,70.0,6.4799995,360.0
20200717T1300,18.420528,73.0,4.802999,347.00537
20200717T1400,18.81053,70.0,5.2416787,344.0546
20200717T1500,20.090528,64.0,7.928178,357.39746
20200717T1600,20.430529,62.0,8.4042845,9.865799
20200717T1700,20.80053,60.0,6.6185193,22.380127
20200717T1800,20.79053,59.0,5.00128,59.74356
20200717T1900,20.410528,59.0,4.68,89.99999
20200717T2000,19.680529,62.0,4.452954,104.03624
20200717T2100,19.260529,62.0,3.8773184,111.80141
20200717T2200,18.29053,67.0,5.3999996,126.869896
20200717T2300,16.48053,77.0,5.692099,145.30484
20200718T0000,15.410529,82.0,4.6800003,157.38013
20200718T0100,15.010529,81.0,5.1165614,140.71059
20200718T0200,14.240529,81.0,6.4096174,128.15723
20200718T0300,13.5505295,80.0,6.9153743,128.6598
20200718T0400,13.0505295,81.0,8.287822,124.38034
20200718T0500,12.630529,82.0,8.587338,123.023865
20200718T0600,13.290529,82.0,8.534353,117.64597
20200718T0700,14.730529,79.0,9.83268,113.7495
20200718T0800,16.46053,73.0,9.9571085,102.52881
20200718T0900,18.580528,65.0,11.183201,93.69138
20200718T1000,20.340528,57.0,11.212135,84.47246
20200718T1100,21.39053,54.0,7.24486,63.43495
20200718T1200,22.240528,52.0,6.193674,35.53766
20200718T1300,23.54053,49.0,5.6233797,50.194427
20200718T1400,24.40053,45.0,5.0911684,44.999985
20200718T1500,24.81053,44.0,5.1544156,12.094757
20200718T1600,24.940529,45.0,6.87779,6.0090027
20200718T1700,24.89053,45.0,7.072878,14.743561
20200718T1800,24.690529,45.0,5.2416787,15.945404
20200718T1900,24.270529,46.0,4.0249224,10.30484
20200718T2000,23.430529,51.0,3.6179552,5.7105865
20200718T2100,22.610529,56.0,2.8799999,89.99999
20200718T2200,21.000528,63.0,7.6367526,135.0
20200718T2300,18.990528,67.0,8.0899935,147.72435
20200719T0000,18.010529,67.0,7.653705,138.81407
20200719T0100,17.21053,68.0,6.8777895,132.8789
20200719T0200,16.65053,69.0,5.6002855,135.0
20200719T0300,16.21053,69.0,4.5820518,135.0
20200719T0400,15.950529,68.0,4.8433046,138.01279
20200719T0500,15.710529,68.0,4.8433046,138.01279
20200719T0600,15.790529,70.0,4.3349743,131.63353
20200719T0700,17.340528,69.0,5.8048253,119.74488
20200719T0800,19.510529,65.0,8.217153,118.81079
20200719T0900,21.79053,57.0,9.021574,118.61046
20200719T1000,23.20053,51.0,8.089993,110.854454
20200719T1100,24.21053,48.0,4.6938252,94.398705
20200719T1200,25.12053,43.0,3.219938,63.43495
20200719T1300,25.87053,47.0,6.924738,351.02737
20200719T1400,26.670528,44.0,6.87779,353.991
20200719T1500,26.98053,44.0,5.771239,3.5763245
20200719T1600,27.15053,43.0,5.634891,26.565033
20200719T1700,27.13053,41.0,5.0911684,44.999985
20200719T1800,26.88053,41.0,3.4152596,71.56504
20200719T1900,26.420528,42.0,3.0758414,110.556046
20200719T2000,25.57053,46.0,3.0547013,135.0
20200719T2100,24.88053,49.0,4.0249224,153.43495
20200719T2200,23.30053,57.0,5.1544156,167.90524
20200719T2300,21.88053,62.0,4.379589,170.53767
20200720T0000,20.88053,64.0,4.2136917,160.01689
20200720T0100,20.080528,66.0,4.829907,153.43495
20200720T0200,19.62053,66.0,4.39436,145.00798
20200720T0300,18.990528,69.0,4.072935,135.0
20200720T0400,18.510529,71.0,4.1046314,127.874985
20200720T0500,18.07053,73.0,4.198285,120.96376
20200720T0600,18.06053,74.0,3.7064266,119.054596
20200720T0700,19.38053,73.0,4.452954,104.03624
20200720T0800,21.54053,66.0,5.1544156,102.09476
20200720T0900,23.840528,58.0,3.7585104,106.69924
20200720T1000,25.81053,49.0,0.5091169,135.0
20200720T1100,26.97053,42.0,2.3051248,308.65982
20200720T1200,27.920528,35.0,4.1046314,307.875
20200720T1300,28.32053,39.0,4.0249224,296.56506
20200720T1400,29.07053,35.0,5.0142193,291.0375
20200720T1500,29.48053,34.0,6.151683,290.55603
20200720T1600,29.580528,33.0,7.5170207,286.69925
20200720T1700,29.38053,33.0,8.905908,284.03625
20200720T1800,29.020529,34.0,8.473393,282.26477
20200720T1900,28.29053,38.0,7.0911775,293.9625
20200720T2000,26.990528,44.0,7.653705,318.8141
20200720T2100,25.530529,49.0,5.815978,338.1986
20200720T2200,23.55053,56.0,1.4399999,360.0
20200720T2300,21.170528,65.0,1.08,270.0
20200721T0000,19.680529,71.0,2.52,270.0
20200721T0100,19.280529,73.0,2.2768397,288.43497
20200721T0200,18.610529,76.0,2.5959969,303.69006
20200721T0300,17.680529,81.0,3.396233,302.00537
20200721T0400,16.98053,84.0,3.8939953,303.69006
20200721T0500,16.48053,86.0,3.096837,324.46234
20200721T0600,16.860529,85.0,1.2979984,326.30994
20200721T0700,18.20053,79.0,1.8,306.8699
20200721T0800,20.030529,72.0,3.319036,310.60132
20200721T0900,22.000528,64.0,2.4149535,333.43497
20200721T1000,24.05053,58.0,3.8939953,326.30994
20200721T1100,25.95053,53.0,3.6,323.13013
20200721T1200,27.510529,47.0,4.1046314,344.74487
20200721T1300,23.07053,66.0,10.495713,329.03625
20200721T1400,24.47053,61.0,9.021574,331.38956
20200721T1500,25.680529,58.0,5.1165614,320.7106
20200721T1600,26.340528,55.0,5.00128,329.7436
20200721T1700,26.280529,53.0,4.510787,331.38956
20200721T1800,26.010529,52.0,3.096837,305.5377
20200721T1900,25.510529,52.0,2.968636,284.03625
20200721T2000,24.910528,54.0,3.563818,315.0
20200721T2100,24.15053,57.0,6.0347,342.646
20200721T2200,22.190529,66.0,6.8399997,360.0
20200721T2300,20.430529,76.0,3.2399998,360.0
20200722T0000,19.38053,80.0,3.671294,281.30994
20200722T0100,18.38053,78.0,6.28713,293.6294
20200722T0200,16.680529,80.0,7.172949,287.52557
20200722T0300,15.880529,79.0,6.130579,273.36646
20200722T0400,15.640529,76.0,5.3999996,270.0
20200722T0500,15.270529,75.0,4.8433046,311.98724
20200722T0600,15.100529,76.0,3.396233,302.00537
20200722T0700,16.04053,73.0,3.0758414,290.55603
20200722T0800,17.600529,69.0,2.2768397,341.56506
20200722T0900,19.780529,64.0,3.6179552,5.7105865
20200722T1000,22.21053,60.0,4.802999,12.994629
20200722T1100,24.70053,57.0,5.2416787,15.945404
20200722T1200,26.20053,56.0,4.3349743,4.7636414
20200722T1300,24.96053,50.0,9.178235,334.44003
20200722T1400,25.690529,50.0,9.585739,325.71313
20200722T1500,25.95053,51.0,8.654987,315.0
20200722T1600,25.13053,54.0,8.427383,289.98312
20200722T1700,25.000528,55.0,8.654986,253.07248
20200722T1800,25.22053,54.0,10.1887,237.99463
20200722T1900,24.670528,56.0,7.5942082,238.57043
20200722T2000,23.930529,58.0,3.319036,229.39871
20200722T2100,23.530529,58.0,3.0758414,159.44395
20200722T2200,21.95053,65.0,6.0347,162.64597
20200722T2300,20.07053,72.0,6.638072,167.47119
20200723T0000,19.23053,74.0,5.495161,148.3925
20200723T0100,18.70053,76.0,4.6102495,141.34018
20200723T0200,18.21053,75.0,2.52,180.0
20200723T0300,17.780529,72.0,1.5273507,225.0
20200723T0400,17.73053,69.0,2.2768397,198.43495
20200723T0500,17.57053,68.0,2.52,180.0
20200723T0600,17.64053,70.0,2.2768397,161.56505
20200723T0700,18.780529,69.0,2.2768397,108.434944
20200723T0800,20.12053,67.0,2.8799999,89.99999
20200723T0900,21.830528,63.0,2.6208394,74.054596
20200723T1000,22.88053,60.0,1.2979984,56.30993
20200723T1100,24.80053,54.0,1.9386592,338.1986
20200723T1200,25.990528,45.0,2.3051248,321.3402
20200723T1300,26.090528,41.0,7.6367526,315.0
20200723T1400,26.80053,41.0,6.696387,306.25385
20200723T1500,27.240528,41.0,7.42159,292.83368
20200723T1600,27.45053,40.0,9.107359,288.43497
20200723T1700,27.260529,40.0,10.24578,288.43494
20200723T1800,26.82053,41.0,9.885262,280.4915
20200723T1900,26.080528,44.0,9.6932955,285.06848
20200723T2000,24.82053,47.0,9.360001,292.61987
20200723T2100,23.580528,51.0,6.5693827,279.46234
20200723T2200,22.63053,54.0,5.634891,243.43495
20200723T2300,21.64053,58.0,6.638072,229.39871
20200724T0000,20.81053,62.0,6.3690495,227.29062
20200724T0100,20.280529,66.0,5.8603754,227.48956
20200724T0200,19.940529,67.0,5.3517847,227.72632
20200724T0300,19.670528,68.0,3.8268526,228.81409
20200724T0400,19.610529,67.0,4.452954,255.96376
20200724T0500,19.40053,67.0,1.484318,194.03624
20200724T0600,19.73053,69.0,8.14587,135.0
20200724T0700,20.750528,65.0,6.297428,149.03624
20200724T0800,22.30053,59.0,3.4152596,161.56505
20200724T0900,23.62053,51.0,1.8,233.1301
20200724T1000,24.72053,48.0,6.297428,300.96375
20200724T1100,23.850529,45.0,12.229406,312.61407
20200724T1200,24.100529,43.0,9.449572,310.36456
20200724T1300,21.62053,64.0,10.239453,259.87534
20200724T1400,21.580528,61.0,9.0645685,263.15723
20200724T1500,22.260529,57.0,13.450708,254.47589
20200724T1600,23.030529,54.0,13.684735,268.49255
20200724T1700,22.82053,53.0,13.363711,265.36453
20200724T1800,22.87053,53.0,12.661564,255.17352
20200724T1900,22.46053,54.0,9.9571085,257.4712
20200724T2000,21.63053,61.0,5.634891,243.43495
20200724T2100,20.81053,64.0,5.04,180.0
20200724T2200,18.580528,72.0,9.114471,170.90973
20200724T2300,17.340528,77.0,7.729527,152.24146
20200725T0000,17.020529,76.0,7.10031,120.465546
20200725T0100,16.72053,75.0,6.28713,113.62937
20200725T0200,16.530529,75.0,5.815978,111.80141
20200725T0300,16.07053,76.0,6.28713,113.62937
20200725T0400,16.030529,78.0,6.763786,115.20112
20200725T0500,15.890529,80.0,7.289444,110.22486
20200725T0600,16.13053,81.0,6.830519,108.434944
20200725T0700,17.440529,81.0,7.628263,109.29004
20200725T0800,18.98053,72.0,7.8625183,105.9454
20200725T0900,20.670528,69.0,4.896529,107.10272
20200725T1000,22.30053,59.0,2.1897945,189.46233
20200725T1100,24.30053,52.0,6.193674,234.46233
20200725T1200,25.180529,44.0,4.8433046,228.01279
20200725T1300,25.62053,45.0,1.0182338,225.0
20200725T1400,26.340528,43.0,2.0991426,239.03624
20200725T1500,26.79053,41.0,2.5455842,261.8699
20200725T1600,27.12053,40.0,2.6208394,254.0546
20200725T1700,27.07053,40.0,2.6208394,254.0546
20200725T1800,26.850529,40.0,2.52,180.0
20200725T1900,26.37053,43.0,3.319036,130.60129
20200725T2000,25.420528,49.0,5.3517847,109.653824
20200725T2100,23.90053,57.0,8.287822,124.38034
20200725T2200,22.190529,65.0,7.491114,144.78241
20200725T2300,20.97053,68.0,7.42159,157.16635
20200726T0000,20.31053,64.0,6.792466,147.99461
20200726T0100,20.030529,65.0,6.1305785,139.76364
20200726T0200,19.990528,67.0,5.3517847,132.27368
20200726T0300,19.46053,66.0,3.8268526,138.81407
20200726T0400,19.14053,68.0,4.6938257,147.52881
20200726T0500,19.100529,71.0,3.9763298,174.80557
20200726T0600,19.170528,73.0,5.495161,211.6075
20200726T0700,20.080528,74.0,4.8433046,228.01279
20200726T0800,21.110529,71.0,6.9899354,258.11133
20200726T0900,23.420528,60.0,14.4,270.0
20200726T1000,23.88053,56.0,18.175545,262.0304
20200726T1100,24.590528,51.0,19.8,270.0
20200726T1200,24.910528,50.0,21.24305,270.971
20200726T1300,23.750528,58.0,20.519999,270.0
20200726T1400,24.29053,55.0,18.359999,270.0
20200726T1500,24.71053,52.0,15.496736,267.337
20200726T1600,24.100529,54.0,13.698934,266.9872
20200726T1700,24.13053,54.0,12.074766,259.69516
20200726T1800,24.32053,53.0,10.390226,255.96376
20200726T1900,23.80053,55.0,9.885262,259.50854
20200726T2000,22.920528,59.0,5.937272,284.03625
20200726T2100,22.160528,63.0,0.8049845,333.43497
20200726T2200,21.98053,62.0,5.1919937,123.69006
20200726T2300,20.64053,66.0,8.4963045,126.38435
20200727T0000,19.330528,72.0,8.161764,131.42366
20200727T0100,19.06053,71.0,7.491114,125.21759
20200727T0200,18.64053,71.0,7.5942082,121.429565
20200727T0300,17.87053,75.0,6.763786,115.20112
20200727T0400,16.930529,80.0,7.754637,111.80141
20200727T0500,16.190529,83.0,8.699793,114.44395
20200727T0600,15.920529,84.0,8.854829,116.56505
20200727T0700,17.680529,80.0,8.373386,115.46334
20200727T0800,20.110529,72.0,10.829958,111.44774
20200727T0900,22.82053,63.0,11.113451,114.90476
20200727T1000,25.21053,47.0,10.195057,132.13759
20200727T1100,26.81053,38.0,7.4128532,150.94539
20200727T1200,27.930529,35.0,5.5887027,165.06857
20200727T1300,28.73053,48.0,3.319036,130.60129
20200727T1400,29.62053,46.0,4.8433046,221.98721
20200727T1500,30.430529,44.0,7.8954163,226.84761
20200727T1600,30.90053,43.0,8.404285,226.73572
20200727T1700,31.39053,42.0,7.24486,243.43495
20200727T1800,30.98053,44.0,12.605142,271.6366
20200727T1900,29.97053,45.0,10.464798,266.0548
20200727T2000,28.240528,54.0,5.1919937,213.69006
20200727T2100,24.90053,66.0,11.440979,155.85446
20200727T2200,23.580528,61.0,10.495713,149.03624
20200727T2300,23.910528,60.0,9.220499,141.34018
20200728T0000,23.98053,62.0,7.9036193,149.93141
20200728T0100,22.830528,68.0,7.10031,149.53445
20200728T0200,22.330528,69.0,6.12,180.0
20200728T0300,21.07053,71.0,5.4477882,187.59465
20200728T0400,20.280529,73.0,2.5455842,171.8699
20200728T0500,20.06053,72.0,2.3051248,141.34018
20200728T0600,20.39053,71.0,1.9386592,201.8014
20200728T0700,22.250528,65.0,6.8399997,270.0
20200728T0800,23.22053,60.0,17.106628,278.47116
20200728T0900,23.940529,60.0,15.745627,280.53918
20200728T1000,24.72053,61.0,15.815435,281.8215
20200728T1100,25.740528,58.0,16.87398,281.0702
20200728T1200,26.590528,57.0,17.462784,278.29715
20200728T1300,26.770529,57.0,19.48661,281.7251
20200728T1400,27.30053,56.0,18.998314,279.8193
20200728T1500,26.88053,58.0,21.077686,277.85333
20200728T1600,27.080528,58.0,18.359999,270.0
20200728T1700,26.740528,57.0,18.806337,275.49234
20200728T1800,26.89053,54.0,16.327497,284.03625
20200728T1900,26.240528,55.0,13.049689,294.44397
20200728T2000,24.850529,57.0,11.808878,307.5686
20200728T2100,23.63053,59.0,10.144082,297.47443
20200728T2200,22.87053,62.0,6.924738,278.97263
20200728T2300,22.660528,62.0,6.151683,290.55603
20200729T0000,22.04053,64.0,5.315336,331.69925
20200729T0100,21.110529,69.0,4.896529,342.89728
20200729T0200,20.090528,72.0,5.95906,334.98312
20200729T0300,18.510529,74.0,8.287822,325.6197
20200729T0400,17.32053,71.0,7.2,306.8699
20200729T0500,16.330528,72.0,6.28713,283.2405
20200729T0600,16.190529,71.0,6.12,270.0
20200729T0700,17.15053,67.0,5.04,270.0
20200729T0800,18.65053,63.0,3.5455887,293.9625
20200729T0900,20.37053,59.0,2.9024127,330.25513
20200729T1000,22.20053,51.0,4.2136917,340.0169
20200729T1100,23.73053,45.0,5.0142193,338.9625
20200729T1200,24.750528,42.0,5.495161,328.39252
20200729T1300,25.360529,47.0,7.289444,339.77515
20200729T1400,26.110529,41.0,6.6185193,337.61987
20200729T1500,26.56053,40.0,7.42159,337.16635
20200729T1600,26.88053,38.0,8.654986,343.0725
20200729T1700,26.79053,38.0,8.4042845,350.13422
20200729T1800,26.430529,40.0,8.64,360.0
20200729T1900,25.79053,43.0,7.92,360.0
20200729T2000,24.330528,51.0,9.726665,357.8789
20200729T2100,22.38053,58.0,9.3669195,2.202591
20200729T2200,20.690529,65.0,4.3349743,4.7636414
20200729T2300,19.770529,69.0,2.0991426,239.03624
20200730T0000,19.46053,69.0,3.6,233.1301
20200730T0100,19.080528,68.0,3.7585104,253.30075
20200730T0200,18.750528,67.0,2.16,270.0
20200730T0300,18.410528,69.0,0.5091169,315.0
20200730T0400,18.170528,74.0,1.4399999,89.99999
20200730T0500,17.760529,74.0,1.2979984,56.30993
20200730T0600,17.520529,77.0,2.8116899,50.194427
20200730T0700,18.62053,73.0,1.484318,104.03624
20200730T0800,20.45053,65.0,1.835647,78.69006
20200730T0900,22.520529,59.0,3.319036,49.398697
20200730T1000,24.360529,55.0,4.8965297,36.027374
20200730T1100,26.030529,51.0,6.1094027,44.999985
20200730T1200,27.45053,49.0,6.638072,49.398697
20200730T1300,28.48053,47.0,5.0911684,8.130096
20200730T1400,29.420528,44.0,3.7585104,16.69925
20200730T1500,30.190529,41.0,3.6,360.0
20200730T1600,30.63053,38.0,3.9763298,5.194412
20200730T1700,30.70053,38.0,4.0249224,26.565033
20200730T1800,30.520529,38.0,4.39436,34.99202
20200730T1900,29.97053,40.0,4.510787,28.610443
20200730T2000,28.860529,45.0,5.154415,24.775131
20200730T2100,27.490528,53.0,4.39436,34.99202
20200730T2200,26.080528,59.0,1.08,89.99999
20200730T2300,24.95053,60.0,0.35999998,270.0
20200731T0000,23.860529,60.0,0.8049845,296.56506
20200731T0100,22.940529,62.0,1.835647,11.309921
20200731T0200,21.920528,64.0,2.3051248,51.34018
20200731T0300,21.07053,68.0,2.6208394,74.054596
20200731T0400,20.62053,70.0,2.2768397,71.56504
20200731T0500,19.95053,72.0,1.8,53.130096
20200731T0600,20.020529,71.0,1.835647,78.69006
20200731T0700,21.55053,69.0,1.484318,75.96376
20200731T0800,23.760529,68.0,3.6,89.99999
20200731T0900,26.30053,65.0,3.6,89.99999
20200731T1000,28.770529,57.0,2.9024127,82.874985
20200731T1100,30.79053,49.0,2.7416782,66.8014
20200731T1200,32.23053,40.0,3.2599385,83.65981
20200731T1300,32.68053,38.0,3.7064266,60.945396
20200731T1400,33.51053,36.0,4.5536795,108.434944
20200731T1500,33.82053,37.0,6.618519,135.0
20200731T1600,33.87053,36.0,5.904439,142.4314
20200731T1700,33.74053,35.0,4.39436,145.00798
20200731T1800,33.470528,35.0,4.1046314,105.25512
20200731T1900,32.82053,37.0,6.12,89.99999
20200731T2000,30.920528,49.0,9.779817,96.34019
20200731T2100,28.260529,62.0,10.383987,123.69006
20200731T2200,26.29053,65.0,9.983106,154.359
20200731T2300,24.490528,70.0,7.928177,140.52754
20200801T0000,24.030529,67.0,8.0899935,122.27564
20200801T0100,23.840528,65.0,8.707237,119.74488
20200801T0200,23.96053,61.0,9.983106,115.64101
20200801T0300,23.29053,63.0,9.983106,115.64101
20200801T0400,22.030529,68.0,10.163227,112.9321
20200801T0500,20.930529,72.0,8.707237,119.74488
20200801T0600,21.190529,70.0,7.10031,120.465546
20200801T0700,22.780529,69.0,6.792466,122.00538
20200801T0800,25.31053,61.0,7.24486,116.56505
